Title,Price,In Stock,Category,URL,Image URL
amd ryzen 3 3200g 4 core 6mb am4 apu radeon graphics & wraith stealth fan,2349,True,CPU,https://www.takealot.com/amd-ryzen-3-3200g-4-core-6mb-am4-apu-radeon-graphics-wraith-stealth-fan/PLID54966356,https://media.takealot.com/covers_tsins/58033156/730143309851-1-fb.jpg
msi b450m apro max ii amd am4 matx gaming motherboard,1489,True,Motherboard,https://www.takealot.com/msi-b450m-apro-max-ii-amd-am4-matx-gaming-motherboard/PLID95360672,https://media.takealot.com/covers_images/2695130be822429ab2a123d224ca97f1/s-fb.file
pcbuilder amd ryzen 5 4600g level up core upgrade kit,4499,True,Motherboard,https://www.takealot.com/pcbuilder-amd-ryzen-5-4600g-level-up-core-upgrade-kit/PLID95399505,https://media.takealot.com/covers_images/0c025b35ce3e42d1b47e6e8a6c2d76ca/s-fb.file
msi b450m apro max ii amd am4 matx gaming motherboard,1489,True,Motherboard,https://www.takealot.com/msi-b450m-apro-max-ii-amd-am4-matx-gaming-motherboard/PLID95360672,https://media.takealot.com/covers_images/2695130be822429ab2a123d224ca97f1/s-fb.file
msi mpg b550 gaming plus am4 atx motherboard,3799,True,Motherboard,https://www.takealot.com/msi-mpg-b550-gaming-plus-am4-atx-motherboard/PLID70479185,https://media.takealot.com/covers_images/f4dee8fb82e24e6aa5b7e8c316c67e82/s-fb.file
msi pro h610m e ddr4 intel 1700 matx motherboard,1899,True,Motherboard,https://www.takealot.com/msi-pro-h610m-e-ddr4-intel-1700-matx-motherboard/PLID92208479,https://media.takealot.com/covers_images/100d46484c1645a187fc9cfbd3aff125/s-fb.file
msi a520m pro amd am4 matx gaming motherboard,1546,True,Motherboard,https://www.takealot.com/msi-a520m-pro-amd-am4-matx-gaming-motherboard/PLID95399933,https://media.takealot.com/covers_images/95e35a842b264688982716cd04f1e7de/s-fb.file
gigabyte a620m ds3h a620m ds3h amd a620 ryzen socket am5,2999,True,Motherboard,https://www.takealot.com/gigabyte-a620m-ds3h-a620m-ds3h-amd-a620-ryzen-socket-am5/PLID93818409,
asus prime b650m k amd motherboard,3199,True,Motherboard,https://www.takealot.com/asus-prime-b650m-k-amd-motherboard/PLID94029593,
msi h510m pro e ddr4 intel 1200 matx motherboard,1750,True,Motherboard,https://www.takealot.com/msi-h510m-pro-e-ddr4-intel-1200-matx-motherboard/PLID92537429,
msi a520m a pro micro atx motherboard,1898,True,Motherboard,https://www.takealot.com/msi-a520m-a-pro-micro-atx-motherboard/PLID71836447,
gigabyte b760 aorus master ddr4 intel socket lga 1700 wifi 6 atx,5499,True,Motherboard,https://www.takealot.com/gigabyte-b760-aorus-master-ddr4-intel-socket-lga-1700-wifi-6-atx/PLID93340878,
msi b760m gaming plus wifi ddr5 intel lga1700 m atx gaming motherboard,4799,True,Motherboard,https://www.takealot.com/msi-b760m-gaming-plus-wifi-ddr5-intel-lga1700-m-atx-gaming-motherboard/PLID95574953,
arduino 37 in 1 sensors assortment kit,499,True,Motherboard,https://www.takealot.com/arduino-37-in-1-sensors-assortment-kit/PLID72549400,
gigabyte a520m ds3h v2 amd am4 micro atx motherboard,1936,True,Motherboard,https://www.takealot.com/gigabyte-a520m-ds3h-v2-amd-am4-micro-atx-motherboard/PLID95440908,
asus prime h510m k lga1200 motherboard,1946,True,Motherboard,https://www.takealot.com/asus-prime-h510m-k-lga1200-motherboard/PLID73866302,
gigabyte a520m s2h motherboard,1868,True,Motherboard,https://www.takealot.com/gigabyte-a520m-s2h-motherboard/PLID71332629,
msi mag b650 tomahawk wifi amd am5 atx gaming motherboard,6299,True,Motherboard,https://www.takealot.com/msi-mag-b650-tomahawk-wifi-amd-am5-atx-gaming-motherboard/PLID92533799,
arktek intel h55 socket lga1156 dual channel ddr3 motherboard,1044,True,Motherboard,https://www.takealot.com/arktek-intel-h55-socket-lga1156-dual-channel-ddr3-motherboard/PLID91575004,
asus rog strix trx40 e gaming motherboard,4995,True,Motherboard,https://www.takealot.com/asus-rog-strix-trx40-e-gaming-motherboard/PLID90355966,
afox mb intel h61 motherboard lga1155,1807,True,Motherboard,https://www.takealot.com/afox-mb-intel-h61-motherboard-lga1155/PLID95108551,https://media.takealot.com/promotions/94155-ribbon-large.png
asus tuf gaming b760 plus wifi d4 intel lga 1700 atx motherboard,4599,True,Motherboard,https://www.takealot.com/asus-tuf-gaming-b760-plus-wifi-d4-intel-lga-1700-atx-motherboard/PLID92851946,
