Title,Price,In Stock,Category
amd ryzen 9 7900x 4 7ghz up to 5 6ghz 12c 24t am5 socket desktop processor,10239.0,True,Processors (CPUs)
amd ryzen 7 7700x 4 5ghz up to 5 4ghz 8c 16t am5 socket desktop processor,8519.0,True,Processors (CPUs)
amd ryzen 5 4600g 3 7ghz up to 4 2ghz boost 6c 12t am4 socket desktop processor with amd wraith stealth cooler,2329.0,True,Processors (CPUs)
amd ryzen 3 4100 3 8ghz up to 4 0ghz boost 4c 8t am4 socket desktop processor with amd wraith stealth cooler,1599.0,True,Processors (CPUs)
amd ryzen 5 4500 3 6ghz up to 4 1ghz boost 6c 12t am4 socket desktop processor with amd wraith stealth cooler,1809.0,True,Processors (CPUs)
amd ryzen 5 5500 3 6ghz up to 4 2ghz boost 6c 12t am4 socket desktop processor with amd wraith stealth cooler,2239.0,True,Processors (CPUs)
amd ryzen 5 5600 3 5ghz up to 4 4ghz boost 6c 12t am4 socket desktop processor with amd wraith stealth cooler,3439.0,True,Processors (CPUs)
amd ryzen 7 5700x 3 4ghz up to 4 6ghz boost 8c 16t am4 socket desktop processor,4739.0,True,Processors (CPUs)
amd ryzen 7 5800x3d 3 4ghz up to 4 5ghz boost 8c 16t am4 socket desktop processor,8309.0,True,Processors (CPUs)
amd ryzen 5 5600g 6c 12t 3 9ghz up to 4 4ghz turbo amd am4 socket apu with wraith stealth cooler,3349.0,True,Processors (CPUs)
amd ryzen 7 5700g 8c 16t 3 8ghz up to 4 6ghz turbo amd am4 socket apu with wraith stealth cooler,4949.0,True,Processors (CPUs)
amd ryzen 5 5600x 3 7ghz up to 4 6ghz boost 6c 12t am4 socket desktop processor with wraith stealth cooler,3899.0,True,Processors (CPUs)
amd ryzen 7 5800x 3 8ghz up to 4 7ghz boost 8c 16t am4 socket desktop processor,5619.0,True,Processors (CPUs)
amd ryzen 9 5900x 3 7ghz up to 4 8ghz boost 12c 24t am4 socket desktop processor,7009.0,True,Processors (CPUs)
amd ryzen 9 5950x 3 4ghz up to 4 9ghz boost 16c 32t am4 socket desktop processor,9459.0,True,Processors (CPUs)
amd ryzen 5 3600 processor with wraith stealth cooler,1939.0,True,Processors (CPUs)
amd threadripper 2950x 16c 32t 3 5ghz 4 4ghz boost socket str4 desktop processor,17389.0,True,Processors (CPUs)
amd ryzen 7 2700x 8 core 16 thread 12nm ryzen 2nd generation desktop processor with wraith prism cooler,4099.0,True,Processors (CPUs)
amd fx 9590,4349.0,True,Processors (CPUs)
amd fx 9370,3979.0,True,Processors (CPUs)
amd fx 8370 4 3ghz 4 core am3 wraith fan,3719.0,True,Processors (CPUs)
amd fx 8300,3479.0,True,Processors (CPUs)
amd fx 6300,2119.0,True,Processors (CPUs)
amd a6 7470k with gpu edition,1869.0,True,Processors (CPUs)
amd a4 7300 with gpu,1249.0,True,Processors (CPUs)
msi geforce rtx 4070 super gaming x slim 12gb gddr6x nvidia graphics card,17999.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 4070 ti aero oc v2 12gb gddr6x nvidia graphics card,20289.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 4070 super aorus master 12gb gddr6x nvidia graphics card,-99.0,False,Graphics Cards (GPUs)
gigabyte geforce rtx 4070 super aero oc 12gb gddr6x nvidia graphics card,-99.0,False,Graphics Cards (GPUs)
gigabyte geforce rtx 4070 super gaming oc 12gb gddr6x nvidia graphics card,-99.0,False,Graphics Cards (GPUs)
gigabyte geforce rtx 4070 super eagle oc 12gb gddr6x nvidia graphics card,-99.0,False,Graphics Cards (GPUs)
gigabyte geforce rtx 4070 super windforce oc 12gb gddr6x nvidia graphics card,-99.0,False,Graphics Cards (GPUs)
msi geforce rtx 4070 super gaming slim white edition 12gb gddr6x nvidia graphics card,-99.0,False,Graphics Cards (GPUs)
msi geforce rtx 4070 super gaming slim 12gb gddr6x nvidia graphics card,-99.0,False,Graphics Cards (GPUs)
